,time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource,year
1380,1980-05-14 02:18:57.710000+00:00,46.2128333,-122.1765,0.166,4.6,md,22.0,63.0,0.006838,0.22,uw,uw10081608,2018-06-04T20:43:45.000Z,"Mount St. Helens area, Washington",earthquake,0.617,0.53,0.1,1.0,reviewed,uw,uw,1980
1381,1980-05-12 20:33:39.610000+00:00,46.2116667,-122.1755,-0.403,4.8,md,21.0,62.0,0.00569,0.14,uw,uw10081253,2018-06-04T20:43:45.000Z,"Mount St. Helens area, Washington",earthquake,0.325,0.38,0.06,1.0,reviewed,uw,uw,1980
1382,1980-05-11 04:00:17.960000+00:00,46.2111667,-122.1791667,0.647,4.6,md,20.0,61.0,0.005561,0.19,uw,uw10080473,2018-06-04T20:43:45.000Z,"Mount St. Helens area, Washington",earthquake,0.502,0.36,0.07,1.0,reviewed,uw,uw,1980
1383,1980-05-10 12:31:47.590000+00:00,46.2133333,-122.1781667,0.242,4.5,md,14.0,114.0,0.00746,0.2,uw,uw10080018,2016-07-24T21:28:11.000Z,"Mount St. Helens area, Washington",earthquake,0.82,0.61,0.08,1.0,reviewed,uw,uw,1980
1384,1980-05-09 18:06:26.540000+00:00,46.214,-122.1745,0.017,4.6,md,23.0,63.0,0.00809,0.19,uw,uw10079798,2018-06-04T20:43:45.000Z,"Mount St. Helens area, Washington",earthquake,0.028,0.02,0.06,1.0,reviewed,uw,uw,1980
1385,1980-05-09 07:01:01.110000+00:00,46.2158333,-122.1736667,-1.346,4.7,md,25.0,63.0,0.009993,0.2,uw,uw10079638,2018-06-04T20:43:45.000Z,"Mount St. Helens area, Washington",earthquake,0.028,0.04,0.07,1.0,reviewed,uw,uw,1980
1386,1980-05-08 09:03:39.930000+00:00,46.2141667,-122.1791667,0.018,4.6,md,23.0,62.0,0.008423,0.2,uw,uw10079238,2016-07-24T21:28:01.010Z,"Mount St. Helens area, Washington",earthquake,0.538,0.46,0.05,1.0,reviewed,uw,uw,1980
1387,1980-05-08 07:48:46.200000+00:00,46.2096667,-122.1766667,-0.323,4.7,md,24.0,61.0,0.003681,0.22,uw,uw10079183,2018-06-04T20:43:45.000Z,"Mount St. Helens area, Washington",earthquake,0.573,0.49,0.06,1.0,reviewed,uw,uw,1980
1388,1980-05-07 11:09:17.900000+00:00,46.2165,-122.1948333,0.397,4.7,md,22.0,60.0,0.01666,0.21,uw,uw10078873,2018-06-04T20:43:45.000Z,"Mount St. Helens area, Washington",earthquake,0.509,0.41,0.1,0.0,reviewed,uw,uw,1980
1389,1980-05-06 17:04:49.190000+00:00,46.2103333,-122.174,0.689,4.6,md,18.0,62.0,0.004598,0.21,uw,uw10078678,2018-06-04T20:43:45.000Z,"Mount St. Helens area, Washington",earthquake,0.587,0.47,0.07,1.0,reviewed,uw,uw,1980
1390,1980-05-05 05:43:04.080000+00:00,46.2095,-122.1785,0.109,4.7,md,23.0,61.0,0.003845,0.17,uw,uw10078208,2018-06-04T20:43:45.000Z,"Mount St. Helens area, Washington",earthquake,0.424,0.42,0.05,1.0,reviewed,uw,uw,1980
1391,1980-05-04 11:58:27.430000+00:00,46.2166667,-122.1863333,0.339,4.9,md,24.0,50.0,0.01278,0.3,uw,uw10077993,2018-06-04T20:43:45.000Z,"Mount St. Helens area, Washington",earthquake,0.772,0.64,0.06,1.0,reviewed,uw,uw,1980
1392,1980-05-03 05:00:46.420000+00:00,46.2038333,-122.1791667,-0.951,4.5,md,14.0,140.0,0.04105,0.26,uw,uw10077438,2018-06-04T20:43:45.000Z,"Mount St. Helens area, Washington",earthquake,0.064,0.07,0.06,1.0,reviewed,uw,uw,1980
1393,1980-05-03 00:17:38.100000+00:00,41.939,-118.842,5.0,4.5,mb,,,,,us,usp000170w,2014-11-06T23:24:21.348Z,Nevada,earthquake,,,,,reviewed,us,us,1980
1394,1980-05-02 13:02:29.440000+00:00,46.2151667,-122.19,-0.978,4.8,md,19.0,72.0,0.03882,0.27,uw,uw10077138,2018-06-04T20:43:45.000Z,"Mount St. Helens area, Washington",earthquake,0.064,0.09,0.05,1.0,reviewed,uw,uw,1980
1395,1980-05-01 19:27:15.650000+00:00,46.1886667,-122.1991667,-1.143,4.6,md,13.0,71.0,0.02627,0.17,uw,uw10076903,2016-07-24T21:27:25.810Z,"Mount St. Helens area, Washington",earthquake,0.135,0.19,0.13,1.0,reviewed,uw,uw,1980
1396,1980-05-01 04:46:15.450000+00:00,46.2066667,-122.1793333,-0.873,4.6,md,15.0,87.0,0.04174,0.17,uw,uw10076793,2016-07-24T21:27:23.680Z,"Mount St. Helens area, Washington",earthquake,0.028,0.03,0.04,1.0,reviewed,uw,uw,1980
1397,1980-04-30 07:42:09.200000+00:00,46.2095,-122.1816667,-0.036,4.5,md,13.0,75.0,0.04123,0.19,uw,uw10088283,2016-07-24T21:27:19.610Z,"Mount St. Helens area, Washington",earthquake,0.858,0.95,0.05,1.0,reviewed,uw,uw,1980
1398,1980-04-30 05:09:02.530000+00:00,46.2096667,-122.1701667,-0.146,4.9,md,14.0,63.0,0.04874,0.08,uw,uw10088188,2018-06-04T20:43:45.000Z,"Mount St. Helens area, Washington",earthquake,0.241,0.31,0.04,1.0,reviewed,uw,uw,1980
1399,1980-04-29 06:22:38.510000+00:00,46.2163333,-122.1833333,-0.87,4.6,md,16.0,73.0,0.04334,0.25,uw,uw10087848,2018-06-04T20:43:45.000Z,"Mount St. Helens area, Washington",earthquake,0.05,0.07,0.08,1.0,reviewed,uw,uw,1980
1400,1980-04-29 04:24:30.040000+00:00,46.2143333,-122.1796667,0.176,4.8,md,15.0,88.0,0.04456,0.1,uw,uw10087788,2018-06-04T20:43:45.000Z,"Mount St. Helens area, Washington",earthquake,0.472,0.6,0.08,1.0,reviewed,uw,uw,1980
1401,1980-04-28 03:49:33.550000+00:00,46.2083333,-122.1891667,0.847,4.9,md,17.0,71.0,0.03599,0.16,uw,uw10087353,2018-06-04T20:43:45.000Z,"Mount St. Helens area, Washington",earthquake,0.566,0.71,0.07,1.0,reviewed,uw,uw,1980
1402,1980-04-27 07:26:21.080000+00:00,46.2105,-122.1786667,-0.797,4.9,md,18.0,61.0,0.04353,0.15,uw,uw10087028,2018-06-04T20:43:45.000Z,"Mount St. Helens area, Washington",earthquake,0.036,0.04,0.07,1.0,reviewed,uw,uw,1980
1403,1980-04-26 17:00:00.550000+00:00,37.2483333,-116.4223333,0.6,5.05,ml,114.0,245.0,,0.43,ci,ci3357408,2016-04-01T21:53:25.182Z,"48km NE of Beatty, NV",nuclear explosion,99.0,31.61,0.279,14.0,reviewed,ci,ci,1980
1404,1980-04-25 23:20:27.900000+00:00,46.257,-122.18,5.0,5.0,mb,,,,,us,usp00016w3,2018-06-04T20:43:45.000Z,"Mount St. Helens area, Washington",earthquake,,,,,reviewed,us,us,1980
1405,1980-04-24 17:34:10.300000+00:00,46.2126667,-122.1825,0.145,4.8,md,19.0,61.0,0.04204,0.17,uw,uw10085813,2018-06-04T20:43:45.000Z,"Mount St. Helens area, Washington",earthquake,0.531,0.61,0.07,1.0,reviewed,uw,uw,1980
1406,1980-04-23 15:18:01.010000+00:00,46.2078333,-122.1803333,-0.676,4.5,md,20.0,60.0,0.06398,0.2,uw,uw10085288,2016-07-24T21:26:48.750Z,"Mount St. Helens area, Washington",earthquake,0.072,0.09,0.1,1.0,reviewed,uw,uw,1980
1407,1980-04-23 12:30:53.100000+00:00,46.26,-122.012,5.0,4.5,mb,,,,,us,usp00016u3,2018-06-04T20:43:45.000Z,Washington,earthquake,,,,,reviewed,us,us,1980
1408,1980-04-22 19:28:18.710000+00:00,46.2026667,-122.182,-0.523,5.0,md,21.0,57.0,0.03886,0.18,uw,uw10084513,2018-06-04T20:43:45.000Z,"Mount St. Helens area, Washington",earthquake,0.439,0.62,0.07,1.0,reviewed,uw,uw,1980
1409,1980-04-21 15:13:54.630000+00:00,46.2083333,-122.1738333,-0.679,4.8,md,16.0,61.0,0.05919,0.1,uw,uw10083803,2018-06-04T20:43:45.000Z,"Mount St. Helens area, Washington",earthquake,0.042,0.05,0.13,1.0,reviewed,uw,uw,1980
1410,1980-04-20 19:19:32.870000+00:00,46.2106667,-122.1785,0.637,5.1,md,21.0,61.0,0.04371,0.21,uw,uw10083418,2018-06-04T20:43:45.000Z,"Mount St. Helens area, Washington",earthquake,0.509,0.56,0.08,1.0,reviewed,uw,uw,1980
1411,1980-04-19 22:28:28.200000+00:00,46.2098333,-122.1811667,0.838,4.8,md,19.0,60.0,0.04168,0.18,uw,uw10082908,2018-06-04T20:43:45.000Z,"Mount St. Helens area, Washington",earthquake,0.516,0.74,0.13,1.0,reviewed,uw,uw,1980
1412,1980-04-18 22:27:14.480000+00:00,46.2081667,-122.1778333,1.067,4.6,md,19.0,60.0,0.04322,0.16,uw,uw10082448,2018-06-04T20:43:45.000Z,"Mount St. Helens area, Washington",earthquake,0.524,0.52,0.09,1.0,reviewed,uw,uw,1980
1413,1980-04-18 21:16:02.120000+00:00,46.208,-122.1825,-0.223,5.0,md,22.0,59.0,0.04013,0.19,uw,uw10082403,2018-06-04T20:43:45.000Z,"Mount St. Helens area, Washington",earthquake,0.46,0.73,0.09,1.0,reviewed,uw,uw,1980
1414,1980-04-18 00:53:40.440000+00:00,46.2131667,-122.1835,-0.803,4.7,md,23.0,61.0,0.04166,0.21,uw,uw10081973,2018-06-04T20:43:45.000Z,"Mount St. Helens area, Washington",earthquake,0.042,0.08,0.08,1.0,reviewed,uw,uw,1980
1415,1980-04-17 17:43:22.580000+00:00,46.2131667,-122.186,-0.263,5.0,md,20.0,62.0,0.04014,0.16,uw,uw10081828,2018-06-04T20:43:45.000Z,"Mount St. Helens area, Washington",earthquake,0.382,0.56,0.11,1.0,reviewed,uw,uw,1980
1416,1980-04-17 04:26:15.940000+00:00,46.2076667,-122.1816667,-0.183,4.7,md,20.0,59.0,0.04055,0.2,uw,uw10081653,2016-07-24T21:26:15.710Z,"Mount St. Helens area, Washington",earthquake,0.446,0.75,0.12,1.0,reviewed,uw,uw,1980
1417,1980-04-16 20:00:00.210000+00:00,37.1011667,-116.0305,0.6,5.13,ml,98.0,242.0,,0.36,ci,ci3357191,2016-04-02T14:05:59.234Z,"68km ENE of Beatty, NV",nuclear explosion,99.0,31.61,0.276,16.0,reviewed,ci,ci,1980
1418,1980-04-16 15:40:23.540000+00:00,46.2136667,-122.1761667,2.363,4.6,md,24.0,63.0,0.04642,0.22,uw,uw10081488,2018-06-04T20:43:45.000Z,"Mount St. Helens area, Washington",earthquake,0.057,0.09,0.11,1.0,reviewed,uw,uw,1980
1419,1980-04-16 15:22:05.540000+00:00,46.2118333,-122.186,-0.897,4.8,md,25.0,60.0,0.0395,0.2,uw,uw10081453,2018-06-04T20:43:45.000Z,"Mount St. Helens area, Washington",earthquake,0.042,0.07,0.09,1.0,reviewed,uw,uw,1980
1420,1980-04-15 17:54:54.160000+00:00,46.2128333,-122.181,-0.517,5.0,md,22.0,62.0,0.04305,0.27,uw,uw10081238,2018-06-04T20:43:45.000Z,"Mount St. Helens area, Washington",earthquake,0.608,0.87,0.08,1.0,reviewed,uw,uw,1980
1421,1980-04-15 06:58:22.280000+00:00,46.2106667,-122.2008333,0.783,4.7,md,22.0,57.0,0.06416,0.36,uw,uw10081028,2018-06-04T20:43:45.000Z,"Mount St. Helens area, Washington",earthquake,0.907,1.02,0.13,1.0,reviewed,uw,uw,1980
1422,1980-04-15 00:37:05.370000+00:00,46.2086667,-122.1838333,1.477,4.5,md,16.0,59.0,0.03952,0.22,uw,uw10080973,2016-07-24T21:26:07.490Z,"Mount St. Helens area, Washington",earthquake,0.072,0.14,0.11,1.0,reviewed,uw,uw,1980
1423,1980-04-14 13:49:03.760000+00:00,46.2035,-122.1973333,0.515,5.2,md,21.0,55.0,0.0289,0.19,uw,uw10080808,2018-06-04T20:43:45.000Z,"Mount St. Helens area, Washington",earthquake,0.042,0.05,0.13,1.0,reviewed,uw,uw,1980
1424,1980-04-14 06:59:22.380000+00:00,46.2095,-122.1921667,1.083,4.9,md,23.0,58.0,0.03462,0.26,uw,uw10080568,2018-06-04T20:43:45.000Z,"Mount St. Helens area, Washington",earthquake,0.729,0.74,0.12,1.0,reviewed,uw,uw,1980
1425,1980-04-13 18:58:21.630000+00:00,46.2098333,-122.1833333,-0.728,4.9,md,21.0,60.0,0.05968,0.15,uw,uw10080288,2016-07-24T21:26:00.160Z,"Mount St. Helens area, Washington",earthquake,0.014,0.02,0.04,1.0,reviewed,uw,uw,1980
1426,1980-04-13 17:35:41.650000+00:00,46.2036667,-122.1931667,-0.785,4.5,md,21.0,56.0,0.03168,0.2,uw,uw10080253,2016-07-24T21:25:59.880Z,"Mount St. Helens area, Washington",earthquake,0.46,0.61,0.04,1.0,reviewed,uw,uw,1980
1427,1980-04-13 08:36:18.750000+00:00,46.2115,-122.1803333,1.003,4.8,md,21.0,61.0,0.04288,0.15,uw,uw10080038,2018-06-04T20:43:45.000Z,"Mount St. Helens area, Washington",earthquake,0.396,0.4,0.08,1.0,reviewed,uw,uw,1980
1428,1980-04-13 06:15:56.300000+00:00,36.7856667,-121.509,8.169,4.7,ml,89.0,43.0,0.03153,0.15,nc,nc1052105,2018-06-04T20:43:45.000Z,Central California,earthquake,0.22,0.42,,0.0,reviewed,nc,nc,1980
1429,1980-04-12 22:29:12.020000+00:00,46.2185,-122.1978333,0.984,4.6,md,20.0,60.0,0.03664,0.23,uw,uw10079868,2016-07-24T21:25:55.740Z,"Mount St. Helens area, Washington",earthquake,0.05,0.07,0.07,1.0,reviewed,uw,uw,1980
1430,1980-04-12 05:16:22.210000+00:00,46.2165,-122.1745,-0.877,4.7,md,24.0,63.0,0.04874,0.28,uw,uw10079688,2016-07-24T21:25:53.840Z,"Mount St. Helens area, Washington",earthquake,0.092,0.11,0.1,1.0,reviewed,uw,uw,1980
1431,1980-04-11 23:51:59.860000+00:00,46.2081667,-122.168,-0.907,5.0,md,22.0,63.0,0.0497,0.24,uw,uw10079573,2018-06-04T20:43:45.000Z,"Mount St. Helens area, Washington",earthquake,0.064,0.08,0.11,1.0,reviewed,uw,uw,1980
1432,1980-04-11 04:45:22.020000+00:00,46.2183333,-122.1778333,1.063,4.7,md,21.0,64.0,0.04764,0.21,uw,uw10079038,2016-07-24T21:25:44.640Z,"Mount St. Helens area, Washington",earthquake,0.65,0.63,0.13,1.0,reviewed,uw,uw,1980
1433,1980-04-10 14:16:15.120000+00:00,46.2086667,-122.1831667,-0.887,4.7,md,25.0,47.0,0.03994,0.4,uw,uw10078648,2018-06-04T20:43:45.000Z,"Mount St. Helens area, Washington",earthquake,0.064,0.1,0.09,1.0,reviewed,uw,uw,1980
1434,1980-04-10 00:44:15.510000+00:00,46.2216667,-122.1845,-0.907,4.9,md,26.0,61.0,0.04574,0.25,uw,uw10078448,2018-06-04T20:43:45.000Z,"Mount St. Helens area, Washington",earthquake,0.042,0.06,0.06,1.0,reviewed,uw,uw,1980
1435,1980-04-10 00:25:47.890000+00:00,46.2146667,-122.168,-0.935,4.8,md,18.0,65.0,0.05199,0.22,uw,uw10078418,2016-07-24T21:25:39.820Z,"Mount St. Helens area, Washington",earthquake,0.117,0.16,0.08,1.0,reviewed,uw,uw,1980
1436,1980-04-09 18:19:26.900000+00:00,46.214,-122.1725,-0.844,4.7,md,12.0,102.0,0.1908,0.17,uw,uw10078363,2018-06-04T20:43:45.000Z,"Mount St. Helens area, Washington",earthquake,0.103,1.37,0.13,1.0,reviewed,uw,uw,1980
1437,1980-04-09 10:13:19.820000+00:00,46.1921667,-122.1845,-0.902,4.7,md,15.0,84.0,0.03604,0.34,uw,uw10078313,2018-06-04T20:43:45.000Z,"Mount St. Helens area, Washington",earthquake,0.184,0.21,0.12,1.0,reviewed,uw,uw,1980
1438,1980-04-09 09:01:44.220000+00:00,46.202,-122.1836667,1.16,4.5,md,19.0,57.0,0.03757,0.23,uw,uw10078288,2016-07-24T21:25:37.970Z,"Mount St. Helens area, Washington",earthquake,0.722,0.81,0.12,1.0,reviewed,uw,uw,1980
1439,1980-04-08 19:29:02.910000+00:00,46.2098333,-122.1958333,-0.561,5.1,md,19.0,63.0,0.03255,0.39,uw,uw10077923,2016-07-24T21:25:35.450Z,"Mount St. Helens area, Washington",earthquake,1.374,1.85,0.07,1.0,reviewed,uw,uw,1980
1440,1980-04-08 06:07:04.520000+00:00,46.2058333,-122.1801667,-0.605,4.8,md,16.0,59.0,0.06277,0.14,uw,uw10077733,2018-06-04T20:43:45.000Z,"Mount St. Helens area, Washington",earthquake,0.432,0.64,0.05,1.0,reviewed,uw,uw,1980
1441,1980-04-08 00:13:41.800000+00:00,39.499,-119.178,5.0,4.7,ml,,,,,us,usp00016gk,2018-06-04T20:43:45.000Z,Nevada,earthquake,,,,,reviewed,us,brk,1980
1442,1980-04-07 15:05:32.700000+00:00,46.2171667,-122.1816667,2.732,5.1,md,15.0,72.0,0.09119,0.24,uw,uw10077483,2018-06-04T20:43:45.000Z,"Mount St. Helens area, Washington",earthquake,1.018,8.13,0.14,1.0,reviewed,uw,uw,1980
1443,1980-04-07 06:45:18.910000+00:00,46.213,-122.1823333,-0.752,4.8,md,20.0,61.0,0.0423,0.29,uw,uw10077303,2018-06-04T20:43:45.000Z,"Mount St. Helens area, Washington",earthquake,0.072,0.09,0.06,1.0,reviewed,uw,uw,1980
1444,1980-04-06 06:58:04.310000+00:00,46.2105,-122.1871667,-0.776,5.1,md,18.0,59.0,0.03817,0.29,uw,uw10077058,2018-06-04T20:43:45.000Z,"Mount St. Helens area, Washington",earthquake,0.05,0.07,0.05,1.0,reviewed,uw,uw,1980
1445,1980-04-05 16:42:05.530000+00:00,46.2156667,-122.1998333,1.136,4.7,md,20.0,48.0,0.03371,0.48,uw,uw10076998,2018-06-04T20:43:45.000Z,"Mount St. Helens area, Washington",earthquake,0.106,0.13,0.11,1.0,reviewed,uw,uw,1980
1446,1980-04-05 13:46:55.910000+00:00,46.2061667,-122.1998333,0.906,4.5,md,14.0,81.0,0.02837,0.22,uw,uw10076983,2016-07-24T21:25:22.710Z,"Mount St. Helens area, Washington",earthquake,0.786,0.91,0.03,1.0,reviewed,uw,uw,1980
1447,1980-04-04 21:40:44.700000+00:00,46.2216667,-122.1855,-0.376,4.9,md,20.0,64.0,0.04519,0.18,uw,uw10076833,2016-07-24T21:25:20.790Z,"Mount St. Helens area, Washington",earthquake,0.028,0.04,0.05,1.0,reviewed,uw,uw,1980
1448,1980-04-04 13:45:05.690000+00:00,46.2086667,-122.181,-0.027,4.9,md,16.0,60.0,0.04134,0.18,uw,uw10076803,2018-06-04T20:43:45.000Z,"Mount St. Helens area, Washington",earthquake,0.532,0.75,0.12,1.0,reviewed,uw,uw,1980
1449,1980-04-03 23:57:51.930000+00:00,46.2123333,-122.1865,-0.886,5.0,md,20.0,60.0,0.03943,0.36,uw,uw10076748,2018-06-04T20:43:45.000Z,"Mount St. Helens area, Washington",earthquake,0.071,0.11,0.07,1.0,reviewed,uw,uw,1980
1450,1980-04-03 23:40:21.500000+00:00,25.306,-109.768,15.0,4.8,mb,,,,,us,usp00016ec,2014-11-06T23:24:19.940Z,Gulf of California,earthquake,,,,,reviewed,us,us,1980
1451,1980-04-03 14:00:00.710000+00:00,37.1498333,-116.0823333,0.4,4.71,ml,17.0,257.0,1.72,0.62,ci,ci3356778,2016-04-02T10:54:10.018Z,"65km ENE of Beatty, NV",nuclear explosion,99.0,31.61,0.195,30.0,reviewed,ci,ci,1980
1452,1980-04-03 09:35:26.880000+00:00,46.2268333,-122.1718333,-0.886,5.1,md,18.0,69.0,0.04099,0.35,uw,uw10076633,2018-06-04T20:43:45.000Z,"Mount St. Helens area, Washington",earthquake,0.057,0.09,0.06,1.0,reviewed,uw,uw,1980
1453,1980-04-03 02:43:19.370000+00:00,46.2083333,-122.189,-0.876,4.8,md,20.0,57.0,0.03609,0.29,uw,uw10076588,2018-06-04T20:43:45.000Z,"Mount St. Helens area, Washington",earthquake,0.05,0.08,0.06,1.0,reviewed,uw,uw,1980
1454,1980-04-02 18:48:20.660000+00:00,46.2078333,-122.1826667,-0.825,4.6,md,20.0,59.0,0.03996,0.23,uw,uw10076538,2016-07-24T21:25:16.050Z,"Mount St. Helens area, Washington",earthquake,0.042,0.06,0.06,1.0,reviewed,uw,uw,1980
1455,1980-04-02 09:37:12.960000+00:00,46.2095,-122.1911667,-0.887,4.9,md,21.0,58.0,0.03524,0.31,uw,uw10076518,2018-06-04T20:43:45.000Z,"Mount St. Helens area, Washington",earthquake,0.057,0.11,0.07,1.0,reviewed,uw,uw,1980
1456,1980-04-01 23:14:38.560000+00:00,46.2085,-122.1933333,-0.508,4.9,md,22.0,86.0,0.06361,0.29,uw,uw10076483,2018-06-04T20:43:45.000Z,"Mount St. Helens area, Washington",earthquake,0.714,1.02,0.05,1.0,reviewed,uw,uw,1980
1457,1980-04-01 12:30:46.670000+00:00,46.2081667,-122.1818333,0.363,4.9,md,20.0,60.0,0.04062,0.19,uw,uw10076398,2018-06-04T20:43:45.000Z,"Mount St. Helens area, Washington",earthquake,0.447,0.49,0.11,1.0,reviewed,uw,uw,1980
1458,1980-04-01 08:54:25.420000+00:00,46.213,-122.1871667,-0.675,4.9,md,21.0,82.0,0.05773,0.21,uw,uw10076383,2018-06-04T20:43:45.000Z,"Mount St. Helens area, Washington",earthquake,0.028,0.05,0.05,1.0,reviewed,uw,uw,1980
1459,1980-04-01 04:24:30.570000+00:00,46.2153333,-122.1798333,-1.084,4.9,md,15.0,63.0,0.04493,0.27,uw,uw10076353,2018-06-04T20:43:45.000Z,"Mount St. Helens area, Washington",earthquake,0.156,0.26,0.07,1.0,reviewed,uw,uw,1980
1460,1980-03-31 14:49:01.210000+00:00,46.2151667,-122.1906667,-0.897,4.5,md,22.0,60.0,0.03844,0.29,uw,uw10079578,2016-07-24T21:25:11.960Z,"Mount St. Helens area, Washington",earthquake,0.036,0.05,0.04,1.0,reviewed,uw,uw,1980
1461,1980-03-31 11:34:09.840000+00:00,46.2101667,-122.1936667,-0.897,4.6,md,20.0,85.0,0.03403,0.33,uw,uw10079533,2018-06-04T20:43:45.000Z,"Mount St. Helens area, Washington",earthquake,0.05,0.07,0.05,1.0,reviewed,uw,uw,1980
1462,1980-03-31 07:49:42.020000+00:00,46.2096667,-122.1883333,-0.793,4.7,md,13.0,81.0,0.03708,0.11,uw,uw10079513,2016-07-24T21:25:11.020Z,"Mount St. Helens area, Washington",earthquake,0.014,0.02,0.03,1.0,reviewed,uw,uw,1980
1463,1980-03-31 02:44:06.130000+00:00,46.2076667,-122.1935,0.074,4.5,md,17.0,57.0,0.03298,0.2,uw,uw10079473,2016-07-24T21:25:10.590Z,"Mount St. Helens area, Washington",earthquake,0.594,0.75,0.05,1.0,reviewed,uw,uw,1980
1464,1980-03-30 22:47:11.760000+00:00,46.2105,-122.195,-0.897,4.7,md,18.0,53.0,0.03339,0.24,uw,uw10079448,2016-07-24T21:25:10.250Z,"Mount St. Helens area, Washington",earthquake,0.042,0.06,0.04,1.0,reviewed,uw,uw,1980
1465,1980-03-30 17:55:10.050000+00:00,46.2083333,-122.183,-0.787,4.6,md,18.0,58.0,0.03993,0.25,uw,uw10079418,2018-06-04T20:43:45.000Z,"Mount St. Helens area, Washington",earthquake,0.728,1.05,0.04,1.0,reviewed,uw,uw,1980
1466,1980-03-30 13:32:25.330000+00:00,46.2103333,-122.1931667,-0.907,4.6,md,16.0,54.0,0.03441,0.21,uw,uw10079343,2016-07-24T21:25:09.550Z,"Mount St. Helens area, Washington",earthquake,0.028,0.05,0.04,1.0,reviewed,uw,uw,1980
1467,1980-03-30 09:16:53.150000+00:00,46.2035,-122.1931667,1.095,4.5,md,14.0,64.0,0.03163,0.16,uw,uw10079278,2016-07-24T21:25:08.860Z,"Mount St. Helens area, Washington",earthquake,0.028,0.04,0.05,1.0,reviewed,uw,uw,1980
1468,1980-03-29 15:05:24.780000+00:00,46.2023333,-122.1865,-0.542,4.5,md,12.0,103.0,0.06748,0.2,uw,uw10078993,2016-07-24T21:25:05.890Z,"Mount St. Helens area, Washington",earthquake,0.791,0.88,0.04,1.0,reviewed,uw,uw,1980
1469,1980-03-28 08:28:25.610000+00:00,46.2141667,-122.178,-0.907,4.9,md,17.0,53.0,0.04551,0.42,uw,uw10078598,2016-07-24T21:25:02.000Z,"Mount St. Helens area, Washington",earthquake,0.064,0.1,0.03,1.0,reviewed,uw,uw,1980
1470,1980-03-27 22:00:05.430000+00:00,46.2148333,-122.194,-0.847,4.7,md,17.0,58.0,0.03636,0.3,uw,uw10078473,2018-06-04T20:43:45.000Z,"Mount St. Helens area, Washington",earthquake,0.846,1.23,0.04,1.0,reviewed,uw,uw,1980
1471,1980-03-18 12:26:11+00:00,29.8471667,-113.818,6.0,4.54,ml,13.0,331.0,2.771,44.51,ci,ci10075182,2016-04-02T10:56:37.576Z,"284km SSE of Estacion Coahuila, B.C., MX",earthquake,99.0,31.61,0.356,7.0,reviewed,ci,ci,1980
1472,1980-03-18 12:25:35.300000+00:00,30.169,-113.966,15.0,4.8,mb,,,,,us,usp000162r,2014-11-06T23:24:19.278Z,Gulf of California,earthquake,,,,,reviewed,us,us,1980
1473,1980-02-25 10:47:38.410000+00:00,33.4753333,-116.4996667,19.41,5.34,ml,88.0,33.0,,0.45,ci,ci3326333,2020-07-07T22:11:22.489Z,"18km ESE of Anza, CA",earthquake,0.6,0.91,0.271,10.0,reviewed,ci,ci,1980
1474,1980-02-22 10:18:27.700000+00:00,44.808,-110.9,1.0,4.5,mb,,,,,us,usp00015m7,2018-06-04T20:43:45.000Z,"Yellowstone National Park, Wyoming",earthquake,,,,,reviewed,gl,us,1980
1475,1980-01-27 02:33:35.340000+00:00,37.749,-121.7063333,14.166,5.4,ml,82.0,102.0,0.07658,0.1,nc,nc1050437,2020-07-07T22:30:06.485Z,"San Francisco Bay area, California",earthquake,0.18,0.33,,0.0,reviewed,nc,nc,1980
1476,1980-01-25 05:24:35.740000+00:00,37.8683333,-121.7803333,9.294,4.6,ml,22.0,180.0,0.06036,0.07,nc,nc1050206,2018-06-04T20:43:45.000Z,"San Francisco Bay area, California",earthquake,0.36,1.15,,0.0,reviewed,nc,nc,1980
1477,1980-01-24 19:03:18.440000+00:00,37.8341667,-121.781,3.682,4.8,ml,8.0,161.0,0.1135,0.21,nc,nc1050043,2018-06-04T20:43:45.000Z,"San Francisco Bay area, California",earthquake,0.81,1.76,,0.0,reviewed,nc,nc,1980
1478,1980-01-24 19:01:01.540000+00:00,37.811,-121.775,6.523,5.1,ml,9.0,149.0,0.02252,0.21,nc,nc1050041,2018-06-04T20:43:45.000Z,"San Francisco Bay area, California",earthquake,0.85,1.41,,0.0,reviewed,nc,nc,1980
1479,1980-01-24 19:00:09.500000+00:00,37.852,-121.815,11.0,5.8,mw,,,,,us,usp000155j,2020-08-14T05:01:16.726Z,"San Francisco Bay area, California",earthquake,,,,,reviewed,b,01009,1980
1480,1979-12-31 08:27:53.200000+00:00,38.4826667,-118.098,6.0,4.72,ml,5.0,334.0,1.43,0.24,ci,ci12336555,2018-06-04T20:43:45.000Z,"46km E of Hawthorne, NV",earthquake,6.27,31.61,0.173,12.0,reviewed,ci,ci,1979
1481,1979-12-21 20:40:22.440000+00:00,32.4408333,-115.221,15.0,4.75,ml,66.0,204.0,,0.68,ci,ci10067842,2020-07-09T21:09:34.244Z,"10km NNW of Delta, B.C., MX",earthquake,2.53,31.61,0.239,14.0,reviewed,ci,ci,1979
